tenure_days,team_size,monthly_spend_usd,logins_per_month,features_used,support_tickets_last_90d,days_since_last_login,nps_score,churned,nps_missing,tenure_months,is_annual_contract,engagement_score,spend_per_feature,tickets_per_month,login_bucket,recency_ratio,plan_rank,acquisition_channel_email,acquisition_channel_organic,acquisition_channel_paid search,acquisition_channel_referral,acquisition_channel_social,industry_education,industry_finance,industry_healthcare,industry_other,industry_retail,industry_saas,industry_unknown,support_tier_dedicated,support_tier_email,support_tier_priority,nps_bucket_detractor,nps_bucket_passive,nps_bucket_promoter
347,2.0,28.12,9,15,2,16,9.0,0,0,11.6,1,55.5,1.76,0.667,2,0.046,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1257,5.0,29.41,7,12,0,6,9.0,0,0,41.9,0,47.67,2.26,0.0,1,0.0048,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
194,2.0,87.76,6,15,0,15,7.0,0,0,6.5,0,46.5,5.48,0.0,1,0.0769,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
750,2.0,0.0,5,15,0,9,7.0,0,0,25.0,0,44.83,0.0,0.0,1,0.012,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
155,10.0,90.82,7,9,0,29,8.0,1,0,5.2,0,41.17,9.08,0.0,1,0.1859,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
294,50.0,24.97,5,16,1,10,2.0,0,0,9.8,1,36.33,1.47,0.333,1,0.0339,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
841,5.0,79.96,5,2,2,6,2.0,0,0,28.0,1,15.33,26.65,0.667,1,0.0071,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1429,10.0,0.0,6,15,3,23,3.0,0,0,47.6,1,38.5,0.0,1.0,1,0.0161,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1069,1.0,35.89,14,15,0,0,7.0,0,0,35.6,1,59.83,2.24,0.0,2,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
671,5.0,25.64,2,7,0,27,3.0,0,0,22.4,1,19.83,3.2,0.0,0,0.0402,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
537,50.0,111.5,11,13,0,14,5.0,0,0,17.9,1,47.83,7.96,0.0,2,0.026,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1085,1.0,0.0,4,17,2,33,8.0,0,0,36.2,1,48.17,0.0,0.667,1,0.0304,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1258,2.0,29.04,4,11,2,3,0.0,0,0,41.9,1,23.17,2.42,0.667,1,0.0024,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
243,1.0,21.61,4,10,0,14,4.0,1,0,8.1,0,29.67,1.96,0.0,1,0.0574,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
24,5.0,26.56,7,1,0,19,10.0,0,0,0.8,1,33.17,13.28,0.0,1,0.76,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
694,10.0,85.14,17,14,1,14,8.0,0,0,23.1,1,65.33,5.68,0.333,2,0.0201,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1211,1.0,80.2,14,5,3,2,5.0,0,0,40.4,1,40.83,13.37,1.0,2,0.0017,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1064,1.0,95.78,12,8,0,3,0.0,0,0,35.5,1,32.0,10.64,0.0,2,0.0028,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1435,50.0,20.35,12,1,1,10,7.0,0,0,47.8,0,35.5,10.18,0.333,2,0.007,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
127,5.0,109.54,7,7,1,7,7.0,0,0,4.2,1,36.17,13.69,0.333,1,0.0547,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1290,5.0,41.49,15,2,1,15,10.0,0,0,43.0,0,48.0,13.83,0.333,2,0.0116,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
620,100.0,0.0,7,7,3,5,8.0,0,0,20.7,0,38.17,0.0,1.0,1,0.0081,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1061,2.0,0.0,4,7,1,23,10.0,0,0,35.4,1,37.17,0.0,0.333,1,0.0217,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
652,50.0,43.12,9,9,3,6,9.0,0,0,21.7,0,46.5,4.31,1.0,2,0.0092,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
510,100.0,113.04,12,4,5,0,7.0,0,0,17.0,1,40.0,22.61,1.667,2,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
250,2.0,110.65,4,7,0,0,8.0,0,0,8.3,0,33.17,13.83,0.0,1,0.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1160,5.0,99.46,1,18,1,12,9.0,0,0,38.7,1,46.67,5.23,0.333,0,0.0103,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1445,5.0,35.73,11,13,3,9,7.0,0,0,48.2,1,51.83,2.55,1.0,2,0.0062,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1262,50.0,30.8,2,11,1,9,1.0,1,0,42.1,0,21.83,2.57,0.333,0,0.0071,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
147,2.0,0.0,8,9,0,18,7.0,0,0,4.9,1,40.83,0.0,0.0,1,0.1216,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
186,25.0,24.24,12,14,1,5,3.0,0,0,6.2,1,47.0,1.62,0.333,2,0.0267,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
589,100.0,27.29,5,8,0,64,8.0,0,0,19.6,0,36.33,3.03,0.0,1,0.1085,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
585,25.0,0.0,8,14,1,34,8.0,0,0,19.5,0,50.33,0.0,0.333,1,0.058,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
491,50.0,0.0,13,17,0,0,10.0,0,0,16.4,1,67.17,0.0,0.0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1205,10.0,26.18,7,14,0,27,8.0,0,0,40.2,0,48.67,1.75,0.0,1,0.0224,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
126,50.0,101.15,3,5,1,13,9.0,0,0,4.2,1,30.5,16.86,0.333,1,0.1024,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
850,1.0,459.01,1,10,1,8,5.0,0,0,28.3,1,26.67,41.73,0.333,0,0.0094,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
902,5.0,542.44,10,6,4,10,6.0,0,0,30.1,0,37.67,77.49,1.333,2,0.0111,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
704,25.0,72.67,8,10,3,22,10.0,0,0,23.5,1,48.33,6.61,1.0,1,0.0312,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1393,5.0,28.16,9,11,2,36,8.0,1,0,46.4,1,47.5,2.35,0.667,2,0.0258,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1219,1.0,106.1,5,6,4,9,8.0,0,0,40.6,1,33.33,15.16,1.333,1,0.0074,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
384,10.0,88.46,18,10,1,2,5.0,0,0,12.8,0,55.0,8.04,0.333,2,0.0052,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1341,1.0,0.0,6,14,0,12,8.0,1,0,44.7,1,47.0,0.0,0.0,1,0.0089,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
581,5.0,23.76,2,3,1,0,9.0,0,0,19.4,0,25.83,5.94,0.333,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1103,5.0,106.81,3,7,0,12,5.0,0,0,36.8,0,25.5,13.35,0.0,1,0.0109,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
893,500.0,31.62,4,2,0,19,8.0,0,0,29.8,1,25.67,10.54,0.0,1,0.0213,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1040,5.0,27.0,4,7,0,5,7.0,0,0,34.7,0,31.17,3.38,0.0,1,0.0048,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
942,25.0,25.27,7,17,1,0,2.0,0,0,31.4,0,41.17,1.4,0.333,1,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
412,5.0,0.0,7,13,0,14,7.0,0,0,13.7,0,45.17,0.0,0.0,1,0.0339,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1028,5.0,32.06,15,9,1,4,3.0,0,0,34.3,0,44.5,3.21,0.333,2,0.0039,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
635,5.0,28.87,7,13,1,3,5.0,0,0,21.2,0,41.17,2.06,0.333,1,0.0047,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
766,10.0,0.0,12,15,3,14,9.0,0,0,25.5,0,60.5,0.0,1.0,2,0.0183,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
493,25.0,0.0,14,13,0,41,8.0,0,0,16.4,0,58.83,0.0,0.0,2,0.083,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
94,25.0,78.0,8,17,1,16,7.0,0,0,3.1,1,52.83,4.33,0.333,1,0.1684,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
392,25.0,27.28,5,8,1,8,10.0,0,0,13.1,0,40.33,3.03,0.333,1,0.0204,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1148,5.0,18.57,17,9,3,11,4.0,0,0,38.3,1,49.83,1.86,1.0,2,0.0096,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1416,10.0,33.87,8,9,3,1,7.0,0,0,47.2,0,40.83,3.39,1.0,1,0.0007,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1079,5.0,495.18,5,8,1,20,8.0,0,0,36.0,1,36.33,55.02,0.333,1,0.0185,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
593,1.0,25.13,7,16,1,11,6.0,0,0,19.8,0,47.67,1.48,0.333,1,0.0185,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1386,50.0,38.49,11,7,3,40,3.0,0,0,46.2,1,34.83,4.81,1.0,2,0.0288,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
737,50.0,115.09,14,17,0,46,5.0,0,0,24.6,1,58.83,6.39,0.0,2,0.0623,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
590,2.0,120.43,3,7,3,5,4.0,0,0,19.7,0,23.5,15.05,1.0,1,0.0085,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
974,50.0,0.0,7,6,1,53,8.0,1,0,32.5,0,36.67,0.0,0.333,1,0.0544,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
336,25.0,103.27,11,5,1,37,6.0,0,0,11.2,1,37.83,17.21,0.333,2,0.1098,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1306,5.0,30.97,13,17,2,12,5.0,0,0,43.5,1,57.17,1.72,0.667,2,0.0092,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1352,2.0,26.87,12,8,1,4,7.0,0,0,45.1,1,46.0,2.99,0.333,2,0.003,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
398,5.0,0.0,1,1,0,16,5.0,0,0,13.3,1,13.17,0.0,0.0,0,0.0401,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
738,10.0,0.0,10,16,2,3,7.0,0,0,24.6,0,54.67,0.0,0.667,2,0.0041,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
456,5.0,125.17,7,17,1,11,7.0,0,0,15.2,0,51.17,6.95,0.333,1,0.0241,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
827,10.0,19.48,6,3,0,0,8.0,0,0,27.6,0,30.5,4.87,0.0,1,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1102,5.0,26.83,4,13,1,11,8.0,0,0,36.7,0,42.17,1.92,0.333,1,0.01,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
266,5.0,115.3,6,8,1,36,7.0,0,0,8.9,0,36.0,12.81,0.333,1,0.1348,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
294,10.0,104.0,10,16,1,3,7.0,0,0,9.8,0,54.67,6.12,0.333,2,0.0102,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
447,5.0,0.0,7,7,0,18,7.0,0,0,14.9,1,36.17,0.0,0.0,1,0.0402,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1064,5.0,91.51,15,15,1,4,3.0,0,0,35.5,1,53.5,5.72,0.333,2,0.0038,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
600,50.0,0.0,5,2,0,14,4.0,1,0,20.0,0,19.33,0.0,0.0,1,0.0233,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
934,500.0,86.89,17,2,2,14,2.0,0,0,31.1,1,35.33,28.96,0.667,2,0.015,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1328,5.0,95.65,3,10,1,2,7.0,0,0,44.3,0,34.0,8.7,0.333,1,0.0015,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
122,50.0,528.81,11,5,1,10,7.0,0,0,4.1,0,39.83,88.14,0.333,2,0.0813,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1262,50.0,0.0,3,4,2,23,9.0,0,0,42.1,1,29.0,0.0,0.667,1,0.0182,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
74,2.0,0.0,8,15,3,5,6.0,0,0,2.5,1,47.83,0.0,1.0,1,0.0667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
810,100.0,29.22,3,13,1,14,7.0,0,0,27.0,1,38.5,2.09,0.333,1,0.0173,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
